effective_time,spl_product_data_elements,active_ingredient,route,brand_name,substance_name,Time,Year,num_substance
20171228,['Oil Free Daily Acne Scrub CVS Salicylic Acid 2% SALICYLIC ACID SALICYLIC ACID Water Cetyl Alcohol PPG-15 Stearyl Ether HIGH DENSITY POLYETHYLENE Glycerin STEARETH-21 C12-15 Alkyl Lactate Neopentyl Glycol Dicaprylate/Dicaprate Polysorbate 60 Glycolic Acid Potassium Cetyl Phosphate Cocamidopropyl PG-Dimonium Chloride Phosphate Xanthan Gum Cetyl Lactate Sodium Hydroxide Agar SODIUM BENZOTRIAZOLYL BUTYLPHENOL SULFONATE BUTYLATED HYDROXYTOLUENE Benzalkonium Chloride EDETATE DISODIUM Menthol Mica FERRIC OXIDE RED FD&C YELLOW NO. 5 FD&C RED NO. 40 Titanium Dioxide'],['Oil Free Daily Acne Scrub CVS Salicylic Acid 2% SALICYLIC ACID SALICYLIC ACID Water Cetyl Alcohol PPG-15 Stearyl Ether HIGH DENSITY POLYETHYLENE Glycerin STEARETH-21 C12-15 Alkyl Lactate Neopentyl Glycol Dicaprylate/Dicaprate Polysorbate 60 Glycolic Acid Potassium Cetyl Phosphate Cocamidopropyl PG-Dimonium Chloride Phosphate Xanthan Gum Cetyl Lactate Sodium Hydroxide Agar SODIUM BENZOTRIAZOLYL BUTYLPHENOL SULFONATE BUTYLATED HYDROXYTOLUENE Benzalkonium Chloride EDETATE DISODIUM Menthol Mica FERRIC OXIDE RED FD&C YELLOW NO. 5 FD&C RED NO. 40 Titanium Dioxide'],,,,2017-12-28,2017,0
20200501,"['DIVAPROTECT Hand Sanitizer BENZALKONIUM CHLORIDE BENZALKONIUM CHLORIDE BENZALKONIUM WATER GLYCERIN CETYL ALCOHOL MEDIUM-CHAIN TRIGLYCERIDES EDETATE DISODIUM GLYCERYL STEARATE/PEG-100 STEARATE OLIVE OIL ALLANTOIN LAVENDER OIL BENTONITE DIMETHICONE ALOE VERA LEAF .ALPHA.-TOCOPHEROL ACETATE CHAMOMILE AMINO ACIDS, SILK PANTHENOL BUTYLATED HYDROXYTOLUENE']","['DIVAPROTECT Hand Sanitizer BENZALKONIUM CHLORIDE BENZALKONIUM CHLORIDE BENZALKONIUM WATER GLYCERIN CETYL ALCOHOL MEDIUM-CHAIN TRIGLYCERIDES EDETATE DISODIUM GLYCERYL STEARATE/PEG-100 STEARATE OLIVE OIL ALLANTOIN LAVENDER OIL BENTONITE DIMETHICONE ALOE VERA LEAF .ALPHA.-TOCOPHEROL ACETATE CHAMOMILE AMINO ACIDS, SILK PANTHENOL BUTYLATED HYDROXYTOLUENE']",['TOPICAL'],['DIVAPROTECT Hand Sanitizer'],['BENZALKONIUM CHLORIDE'],2020-05-01,2020,1
20110413,"['Enalapril maleate and hydrochlorothiazide Enalapril maleate and hydrochlorothiazide lactose monohydrate starch, corn zinc stearate water enalapril maleate enalaprilat hydrochlorothiazide hydrochlorothiazide C133 Enalapril maleate and hydrochlorothiazide Enalapril maleate and hydrochlorothiazide enalapril maleate enalaprilat hydrochlorothiazide hydrochlorothiazide lactose monohydrate starch, corn zinc stearate water C134 Container1 Container2']",None,,,,2011-04-13,2011,0
20200727,"['Dr.s Clean Advanced Hand ETHYL ALCOHOL ALCOHOL ALCOHOL Water ALOE Glycerin HYALURONATE SODIUM CARBOMER HOMOPOLYMER, UNSPECIFIED TYPE Butylene Glycol TROLAMINE']","['Dr.s Clean Advanced Hand ETHYL ALCOHOL ALCOHOL ALCOHOL Water ALOE Glycerin HYALURONATE SODIUM CARBOMER HOMOPOLYMER, UNSPECIFIED TYPE Butylene Glycol TROLAMINE']",['TOPICAL'],['Dr.s Clean Advanced Hand'],['ALCOHOL'],2020-07-27,2020,1
20130201,"['GlycoPan Tox Argentium nitricum, Kali carbonicum, Glycirrhiza glabra SILVER NITRATE SILVER CATION POTASSIUM CARBONATE CARBONATE ION GLYCYRRHIZA GLABRA GLYCYRRHIZA GLABRA MAMMAL LIVER MAMMAL LIVER BOS TAURUS ADRENAL GLAND BOS TAURUS ADRENAL GLAND SKIM MILK SKIM MILK SUS SCROFA PANCREAS SUS SCROFA PANCREAS LACTIC ACID, DL- LACTIC ACID, DL- LYCOPODIUM CLAVATUM SPORE LYCOPODIUM CLAVATUM SPORE PHOSPHORIC ACID PHOSPHORIC ACID SUCROSE SUCROSE URANYL NITRATE HEXAHYDRATE URANIUM CATION (6+) THYROID, UNSPECIFIED THYROID, UNSPECIFIED BOS TAURUS PITUITARY GLAND BOS TAURUS PITUITARY GLAND CHOLESTEROL CHOLESTEROL KIDNEY BEAN KIDNEY BEAN GYMNEMA SYLVESTRE LEAF GYMNEMA SYLVESTRE LEAF RHUS AROMATICA ROOT BARK RHUS AROMATICA ROOT BARK FENUGREEK SEED FENUGREEK SEED CHROMIUM CHROMIUM SYZYGIUM CUMINI SEED SYZYGIUM CUMINI SEED ZINC ZINC SELENIUM SELENIUM BOS TAURUS MESENCHYME BOS TAURUS MESENCHYME ADENOSINE TRIPHOSPHATE ADENOSINE TRIPHOSPHATE WATER GLYCERIN ALCOHOL']","['GlycoPan Tox Argentium nitricum, Kali carbonicum, Glycirrhiza glabra SILVER NITRATE SILVER CATION POTASSIUM CARBONATE CARBONATE ION GLYCYRRHIZA GLABRA GLYCYRRHIZA GLABRA MAMMAL LIVER MAMMAL LIVER BOS TAURUS ADRENAL GLAND BOS TAURUS ADRENAL GLAND SKIM MILK SKIM MILK SUS SCROFA PANCREAS SUS SCROFA PANCREAS LACTIC ACID, DL- LACTIC ACID, DL- LYCOPODIUM CLAVATUM SPORE LYCOPODIUM CLAVATUM SPORE PHOSPHORIC ACID PHOSPHORIC ACID SUCROSE SUCROSE URANYL NITRATE HEXAHYDRATE URANIUM CATION (6+) THYROID, UNSPECIFIED THYROID, UNSPECIFIED BOS TAURUS PITUITARY GLAND BOS TAURUS PITUITARY GLAND CHOLESTEROL CHOLESTEROL KIDNEY BEAN KIDNEY BEAN GYMNEMA SYLVESTRE LEAF GYMNEMA SYLVESTRE LEAF RHUS AROMATICA ROOT BARK RHUS AROMATICA ROOT BARK FENUGREEK SEED FENUGREEK SEED CHROMIUM CHROMIUM SYZYGIUM CUMINI SEED SYZYGIUM CUMINI SEED ZINC ZINC SELENIUM SELENIUM BOS TAURUS MESENCHYME BOS TAURUS MESENCHYME ADENOSINE TRIPHOSPHATE ADENOSINE TRIPHOSPHATE WATER GLYCERIN ALCOHOL']",,,,2013-02-01,2013,0
20110913,"['Latanoprost Latanoprost LATANOPROST LATANOPROST BENZALKONIUM CHLORIDE SODIUM CHLORIDE WATER SODIUM PHOSPHATE, DIBASIC ANHYDROUS SODIUM PHOSPHATE, MONOBASIC']",None,,,,2011-09-13,2011,0
20171229,"['Ammens Medicated Powder Shower Fresh Zinc Oxide ZINC OXIDE ZINC CATION STARCH, CORN TRICALCIUM PHOSPHATE ALOE VERA LEAF']","['Ammens Medicated Powder Shower Fresh Zinc Oxide ZINC OXIDE ZINC CATION STARCH, CORN TRICALCIUM PHOSPHATE ALOE VERA LEAF']",['TOPICAL'],['Ammens Medicated Powder Shower Fresh'],['ZINC OXIDE'],2017-12-29,2017,1
20171028,"['Kirkland Signature Sleep Aid Doxylamine succinate DOXYLAMINE SUCCINATE DOXYLAMINE MAGNESIUM STEARATE CELLULOSE, MICROCRYSTALLINE ANHYDROUS DIBASIC CALCIUM PHOSPHATE DIBASIC CALCIUM PHOSPHATE DIHYDRATE L441']","['Kirkland Signature Sleep Aid Doxylamine succinate DOXYLAMINE SUCCINATE DOXYLAMINE MAGNESIUM STEARATE CELLULOSE, MICROCRYSTALLINE ANHYDROUS DIBASIC CALCIUM PHOSPHATE DIBASIC CALCIUM PHOSPHATE DIHYDRATE L441']",,,,2017-10-28,2017,0
20200511,['Alcohol Alcohol ALCOHOL ALCOHOL CARBOMER INTERPOLYMER TYPE A (ALLYL SUCROSE CROSSLINKED) SULISOBENZONE GLYCERIN TOCOPHEROL water'],['Alcohol Alcohol ALCOHOL ALCOHOL CARBOMER INTERPOLYMER TYPE A (ALLYL SUCROSE CROSSLINKED) SULISOBENZONE GLYCERIN TOCOPHEROL water'],['TOPICAL'],['Alcohol'],['ALCOHOL'],2020-05-11,2020,1
20191223,"['WKND UNDERWATER SUN TAN Titanium Dioxide, Octocrylene, Homosalate, Octisalate, Avobenzone Titanium Dioxide TITANIUM DIOXIDE Octocrylene OCTOCRYLENE Homosalate HOMOSALATE Octisalate OCTISALATE Avobenzone AVOBENZONE Isopropyl Myristate Ceresin']","['WKND UNDERWATER SUN TAN Titanium Dioxide, Octocrylene, Homosalate, Octisalate, Avobenzone Titanium Dioxide TITANIUM DIOXIDE Octocrylene OCTOCRYLENE Homosalate HOMOSALATE Octisalate OCTISALATE Avobenzone AVOBENZONE Isopropyl Myristate Ceresin']",['TOPICAL'],['WKND UNDERWATER SUN TAN'],"['TITANIUM DIOXIDE', 'OCTOCRYLENE', 'HOMOSALATE', 'OCTISALATE', 'AVOBENZONE']",2019-12-23,2019,5
20201222,"['Tri-Previfem norgestimate and ethinyl estradiol Tri Previfem norgestimate and ethinyl estradiol NORGESTIMATE NORGESTIMATE ETHINYL ESTRADIOL ETHINYL ESTRADIOL HYPROMELLOSE, UNSPECIFIED LACTOSE MONOHYDRATE MAGNESIUM STEARATE POLYETHYLENE GLYCOL, UNSPECIFIED STARCH, CORN 93;746 Tri Previfem norgestimate and ethinyl estradiol FD&C BLUE NO. 1 light-blue 93;747 Tri Previfem norgestimate and ethinyl estradiol 93;748 Tri Previfem inert FD&C BLUE NO. 2 FERRIC OXIDE YELLOW light-green 93;743']",None,,,,2020-12-22,2020,0
20171227,"['BABY ANTI MONKEY BUTT DIAPER RASH ZINC OXIDE, CALAMINE Zinc Oxide Zinc Oxide Ferric Oxide Red Ferric Oxide Red Allantoin Calendula Officinalis Seed Oil Castor Oil Mineral Oil Balsam Peru Petrolatum Calendula Officinalis Flower Glycerin Water Label']","['BABY ANTI MONKEY BUTT DIAPER RASH ZINC OXIDE, CALAMINE Zinc Oxide Zinc Oxide Ferric Oxide Red Ferric Oxide Red Allantoin Calendula Officinalis Seed Oil Castor Oil Mineral Oil Balsam Peru Petrolatum Calendula Officinalis Flower Glycerin Water Label']",['TOPICAL'],['BABY ANTI MONKEY BUTT DIAPER RASH'],"['ZINC OXIDE', 'FERRIC OXIDE RED']",2017-12-27,2017,2
20201019,"['Hemady Dexamethasone DEXAMETHASONE DEXAMETHASONE STARCH, CORN LACTOSE MONOHYDRATE MAGNESIUM STEARATE POVIDONE K30 SODIUM STARCH GLYCOLATE TYPE A POTATO 20']",None,['ORAL'],['Hemady'],['DEXAMETHASONE'],2020-10-19,2020,1
20191001,"['Freshmint Premium Anticavity Gel Sodium Fluoride SODIUM FLUORIDE FLUORIDE ION SORBITOL SILICON DIOXIDE WATER POLYETHYLENE GLYCOL 1500 SODIUM LAURYL SULFATE GLYCERIN CARBOXYMETHYLCELLULOSE SODIUM SODIUM BENZOATE SODIUM PHOSPHATE, TRIBASIC, DODECAHYDRATE METHYLPARABEN SODIUM PYROPHOSPHATE PROPYLPARABEN FD&C BLUE NO. 1 SACCHARIN SODIUM Aqua Blue']","['Freshmint Premium Anticavity Gel Sodium Fluoride SODIUM FLUORIDE FLUORIDE ION SORBITOL SILICON DIOXIDE WATER POLYETHYLENE GLYCOL 1500 SODIUM LAURYL SULFATE GLYCERIN CARBOXYMETHYLCELLULOSE SODIUM SODIUM BENZOATE SODIUM PHOSPHATE, TRIBASIC, DODECAHYDRATE METHYLPARABEN SODIUM PYROPHOSPHATE PROPYLPARABEN FD&C BLUE NO. 1 SACCHARIN SODIUM Aqua Blue']",['DENTAL'],['Freshmint Premium Anticavity Gel'],['SODIUM FLUORIDE'],2019-10-01,2019,1
20181221,['Diflorasone Diacetate Diflorasone Diacetate DIFLORASONE DIACETATE DIFLORASONE PROPYLENE GLYCOL GLYCERYL MONOSTEARATE PETROLATUM'],None,,,,2018-12-21,2018,0
20120613,['PROGESTERONE PROGESTERONE PROGESTERONE PROGESTERONE BENZYL ALCOHOL SESAME OIL'],None,,,,2012-06-13,2012,0
20151113,"['DERMAWERX ZMT PAK ZINC OXIDE, MENTHOL, UNSPECIFIED FORM, and TRETINOIN CALMOSEPTINE ZINC OXIDE and MENTHOL FERRIC OXIDE RED CHLOROTHYMOL GLYCERIN LANOLIN PHENOL SODIUM BICARBONATE THYMOL ZINC OXIDE ZINC OXIDE MENTHOL, UNSPECIFIED FORM MENTHOL, UNSPECIFIED FORM Tretinoin Tretinoin STEARIC ACID ISOPROPYL MYRISTATE POLYOXYL 40 STEARATE STEARYL ALCOHOL XANTHAN GUM SORBIC ACID BUTYLATED HYDROXYTOLUENE WATER TRETINOIN TRETINOIN']","['DERMAWERX ZMT PAK ZINC OXIDE, MENTHOL, UNSPECIFIED FORM, and TRETINOIN CALMOSEPTINE ZINC OXIDE and MENTHOL FERRIC OXIDE RED CHLOROTHYMOL GLYCERIN LANOLIN PHENOL SODIUM BICARBONATE THYMOL ZINC OXIDE ZINC OXIDE MENTHOL, UNSPECIFIED FORM MENTHOL, UNSPECIFIED FORM Tretinoin Tretinoin STEARIC ACID ISOPROPYL MYRISTATE POLYOXYL 40 STEARATE STEARYL ALCOHOL XANTHAN GUM SORBIC ACID BUTYLATED HYDROXYTOLUENE WATER TRETINOIN TRETINOIN']",,,,2015-11-13,2015,0
20120619,['Isosulfan Blue Isosulfan Blue ISOSULFAN BLUE ISOSULFAN BLUE'],None,,,,2012-06-19,2012,0
20191118,['Mentholatum Lidocaine Heat Lidocaine HCl LIDOCAINE HYDROCHLORIDE LIDOCAINE LIDOCAINE HYDROCHLORIDE ANHYDROUS CARBOMER INTERPOLYMER TYPE A (ALLYL SUCROSE CROSSLINKED) ALCOHOL ALOE VERA LEAF AMINOMETHYLPROPANOL DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER (SOFT PARTICLE) CAPRYLYL TRISILOXANE CETOSTEARYL ALCOHOL CETETH-20 PHOSPHATE CHLORPHENESIN DIHEXADECYL PHOSPHATE DIMETHICONE EDETATE DISODIUM GLYCERIN GLYCERYL MONOSTEARATE PHENOXYETHANOL POLYSORBATE 20 WATER STEARETH-21 VANILLYL BUTYL ETHER'],['Mentholatum Lidocaine Heat Lidocaine HCl LIDOCAINE HYDROCHLORIDE LIDOCAINE LIDOCAINE HYDROCHLORIDE ANHYDROUS CARBOMER INTERPOLYMER TYPE A (ALLYL SUCROSE CROSSLINKED) ALCOHOL ALOE VERA LEAF AMINOMETHYLPROPANOL DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER (SOFT PARTICLE) CAPRYLYL TRISILOXANE CETOSTEARYL ALCOHOL CETETH-20 PHOSPHATE CHLORPHENESIN DIHEXADECYL PHOSPHATE DIMETHICONE EDETATE DISODIUM GLYCERIN GLYCERYL MONOSTEARATE PHENOXYETHANOL POLYSORBATE 20 WATER STEARETH-21 VANILLYL BUTYL ETHER'],['TOPICAL'],['Mentholatum Lidocaine Heat'],['LIDOCAINE HYDROCHLORIDE'],2019-11-18,2019,1
20190509,"['EXTRA STRENGTH STOOL SOFTENER LAXATIVE DOCUSATE SODIUM DOCUSATE SODIUM DOCUSATE FD&C RED NO. 40 FD&C YELLOW NO. 6 GELATIN, UNSPECIFIED GLYCERIN POLYETHYLENE GLYCOL, UNSPECIFIED PROPYLENE GLYCOL WATER SORBITOL orange OVAL P20']","['EXTRA STRENGTH STOOL SOFTENER LAXATIVE DOCUSATE SODIUM DOCUSATE SODIUM DOCUSATE FD&C RED NO. 40 FD&C YELLOW NO. 6 GELATIN, UNSPECIFIED GLYCERIN POLYETHYLENE GLYCOL, UNSPECIFIED PROPYLENE GLYCOL WATER SORBITOL orange OVAL P20']",,,,2019-05-09,2019,0
20180329,['Cisatracurium Besylate cisatracurium besylate cisatracurium besylate cisatracurium benzenesulfonic acid Cisatracurium Besylate cisatracurium besylate cisatracurium besylate cisatracurium benzenesulfonic acid'],None,,,,2018-03-29,2018,0
20091016,['POLYETHYLENE GLYCOL 3350 POLYETHYLENE GLYCOL 3350 POLYETHYLENE GLYCOL 3350 POLYETHYLENE GLYCOL 3350'],['POLYETHYLENE GLYCOL 3350 POLYETHYLENE GLYCOL 3350 POLYETHYLENE GLYCOL 3350 POLYETHYLENE GLYCOL 3350'],,,,2009-10-16,2009,0
20200820,['PRAVASTATIN SODIUM PRAVASTATIN SODIUM CROSCARMELLOSE SODIUM LACTOSE MONOHYDRATE MAGNESIUM OXIDE MAGNESIUM STEARATE MICROCRYSTALLINE CELLULOSE FERRIC OXIDE YELLOW CROSPOVIDONE (15 MPA.S AT 5%) PRAVASTATIN SODIUM PRAVASTATIN PB;4'],None,['ORAL'],['PRAVASTATIN SODIUM'],['PRAVASTATIN SODIUM'],2020-08-20,2020,1
20180910,"['Quetiapine Fumarate Quetiapine Fumarate MAGNESIUM STEARATE MICROCRYSTALLINE CELLULOSE POVIDONE K30 SODIUM STARCH GLYCOLATE TYPE A POTATO LACTOSE, UNSPECIFIED FORM WATER QUETIAPINE FUMARATE QUETIAPINE 54;137 Quetiapine Fumarate Quetiapine Fumarate SILICON DIOXIDE MAGNESIUM STEARATE MICROCRYSTALLINE CELLULOSE POVIDONE K30 SODIUM STARCH GLYCOLATE TYPE A POTATO WATER QUETIAPINE FUMARATE QUETIAPINE 54;373 Quetiapine Fumarate Quetiapine Fumarate SILICON DIOXIDE MAGNESIUM STEARATE MICROCRYSTALLINE CELLULOSE POVIDONE K30 SODIUM STARCH GLYCOLATE TYPE A POTATO WATER QUETIAPINE FUMARATE QUETIAPINE 54;527 Quetiapine Fumarate Quetiapine Fumarate SILICON DIOXIDE MAGNESIUM STEARATE MICROCRYSTALLINE CELLULOSE POVIDONE K30 SODIUM STARCH GLYCOLATE TYPE A POTATO WATER QUETIAPINE FUMARATE QUETIAPINE 54;531 Quetiapine Fumarate Quetiapine Fumarate SILICON DIOXIDE MAGNESIUM STEARATE MICROCRYSTALLINE CELLULOSE POVIDONE K30 SODIUM STARCH GLYCOLATE TYPE A POTATO WATER QUETIAPINE FUMARATE QUETIAPINE 54;735']",None,['ORAL'],['Quetiapine Fumarate'],['QUETIAPINE FUMARATE'],2018-09-10,2018,1
20201002,['Computer Eye Relief Conium maculatum and Natrium muriaticum and Ruta graveolens and Senega officinalis CONIUM MACULATUM FLOWERING TOP CONIUM MACULATUM FLOWERING TOP SODIUM CHLORIDE SODIUM CATION RUTA GRAVEOLENS FLOWERING TOP RUTA GRAVEOLENS FLOWERING TOP POLYGALA SENEGA ROOT POLYGALA SENEGA ROOT BORIC ACID SILVER SULFATE SODIUM NITRATE WATER'],['Computer Eye Relief Conium maculatum and Natrium muriaticum and Ruta graveolens and Senega officinalis CONIUM MACULATUM FLOWERING TOP CONIUM MACULATUM FLOWERING TOP SODIUM CHLORIDE SODIUM CATION RUTA GRAVEOLENS FLOWERING TOP RUTA GRAVEOLENS FLOWERING TOP POLYGALA SENEGA ROOT POLYGALA SENEGA ROOT BORIC ACID SILVER SULFATE SODIUM NITRATE WATER'],['OPHTHALMIC'],['Computer Eye Relief'],"['CONIUM MACULATUM FLOWERING TOP', 'SODIUM CHLORIDE', 'RUTA GRAVEOLENS FLOWERING TOP', 'POLYGALA SENEGA ROOT']",2020-10-02,2020,4
20160219,"['Fleet sodium phosphate, dibasic and sodium phosphate, monobasic SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE PHOSPHATE ION SODIUM CATION EDETATE DISODIUM WATER BENZETHONIUM CHLORIDE SODIUM PHOSPHATE, MONOBASIC PHOSPHATE ION SODIUM CATION']","['Fleet sodium phosphate, dibasic and sodium phosphate, monobasic SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE PHOSPHATE ION SODIUM CATION EDETATE DISODIUM WATER BENZETHONIUM CHLORIDE SODIUM PHOSPHATE, MONOBASIC PHOSPHATE ION SODIUM CATION']",,,,2016-02-19,2016,0
20170103,['CVS Hand Sanitizer Alcohol ALCOHOL ALCOHOL .ALPHA.-TOCOPHEROL ACETATE CARBOMER HOMOPOLYMER TYPE C (ALLYL PENTAERYTHRITOL CROSSLINKED) PROPYLENE GLYCOL'],['CVS Hand Sanitizer Alcohol ALCOHOL ALCOHOL .ALPHA.-TOCOPHEROL ACETATE CARBOMER HOMOPOLYMER TYPE C (ALLYL PENTAERYTHRITOL CROSSLINKED) PROPYLENE GLYCOL'],,,,2017-01-03,2017,0
20161123,"['DNA RNA Arnica Montana, Avena Sativa, Damiana, DNA, Hypophysis Suis, Oleum Animale, Panax Ginseng, RNA, Thuja Occidentalis ARNICA MONTANA ARNICA MONTANA AVENA SATIVA FLOWERING TOP AVENA SATIVA FLOWERING TOP TURNERA DIFFUSA LEAFY TWIG TURNERA DIFFUSA LEAFY TWIG HERRING SPERM DNA HERRING SPERM DNA SUS SCROFA PITUITARY GLAND SUS SCROFA PITUITARY GLAND CERVUS ELAPHUS HORN OIL CERVUS ELAPHUS HORN OIL ASIAN GINSENG ASIAN GINSENG SACCHAROMYCES CEREVISIAE RNA SACCHAROMYCES CEREVISIAE RNA THUJA OCCIDENTALIS LEAFY TWIG THUJA OCCIDENTALIS LEAFY TWIG WATER ALCOHOL']","['DNA RNA Arnica Montana, Avena Sativa, Damiana, DNA, Hypophysis Suis, Oleum Animale, Panax Ginseng, RNA, Thuja Occidentalis ARNICA MONTANA ARNICA MONTANA AVENA SATIVA FLOWERING TOP AVENA SATIVA FLOWERING TOP TURNERA DIFFUSA LEAFY TWIG TURNERA DIFFUSA LEAFY TWIG HERRING SPERM DNA HERRING SPERM DNA SUS SCROFA PITUITARY GLAND SUS SCROFA PITUITARY GLAND CERVUS ELAPHUS HORN OIL CERVUS ELAPHUS HORN OIL ASIAN GINSENG ASIAN GINSENG SACCHAROMYCES CEREVISIAE RNA SACCHAROMYCES CEREVISIAE RNA THUJA OCCIDENTALIS LEAFY TWIG THUJA OCCIDENTALIS LEAFY TWIG WATER ALCOHOL']",['ORAL'],['DNA RNA'],"['ARNICA MONTANA', 'AVENA SATIVA FLOWERING TOP', 'TURNERA DIFFUSA LEAFY TWIG', 'HERRING SPERM DNA', 'SUS SCROFA PITUITARY GLAND', 'CERVUS ELAPHUS HORN OIL', 'ASIAN GINSENG', 'SACCHAROMYCES CEREVISIAE RNA', 'THUJA OCCIDENTALIS LEAFY TWIG']",2016-11-23,2016,9
20150309,['Remaxazon External Patch Remaxazon External Patch CHONDROITIN SULFATE SODIUM (BOVINE) CHONDROITIN SULFATE (BOVINE) CAPSAICIN CAPSAICIN LIDOCAINE LIDOCAINE GLUCOSAMINE GLUCOSAMINE'],None,,,,2015-03-09,2015,0
20190104,"[""Arthritis Acontium napellus, Apis mellifica, Arnica montana, Berberis vulgaris, Bryonia, Calcarea fluorica. Cimicifuga racemosa, Colchicum autumnale, ACONITUM NAPELLUS ACONITUM NAPELLUS APIS MELLIFERA APIS MELLIFERA ARNICA MONTANA ARNICA MONTANA BERBERIS VULGARIS ROOT BARK BERBERIS VULGARIS ROOT BARK BRYONIA ALBA ROOT BRYONIA ALBA ROOT CALCIUM FLUORIDE FLUORIDE ION BLACK COHOSH BLACK COHOSH COLCHICUM AUTUMNALE BULB COLCHICUM AUTUMNALE BULB SOLANUM DULCAMARA TOP SOLANUM DULCAMARA TOP ST. JOHN'S WORT ST. JOHN'S WORT MERCURIC CHLORIDE MERCURIC CATION RHODODENDRON AUREUM LEAF RHODODENDRON AUREUM LEAF TOXICODENDRON PUBESCENS LEAF TOXICODENDRON PUBESCENS LEAF SOLIDAGO VIRGAUREA FLOWERING TOP SOLIDAGO VIRGAUREA FLOWERING TOP THUJA OCCIDENTALIS LEAFY TWIG THUJA OCCIDENTALIS LEAFY TWIG WATER ALCOHOL SHARK SHARK""]","[""Arthritis Acontium napellus, Apis mellifica, Arnica montana, Berberis vulgaris, Bryonia, Calcarea fluorica. Cimicifuga racemosa, Colchicum autumnale, ACONITUM NAPELLUS ACONITUM NAPELLUS APIS MELLIFERA APIS MELLIFERA ARNICA MONTANA ARNICA MONTANA BERBERIS VULGARIS ROOT BARK BERBERIS VULGARIS ROOT BARK BRYONIA ALBA ROOT BRYONIA ALBA ROOT CALCIUM FLUORIDE FLUORIDE ION BLACK COHOSH BLACK COHOSH COLCHICUM AUTUMNALE BULB COLCHICUM AUTUMNALE BULB SOLANUM DULCAMARA TOP SOLANUM DULCAMARA TOP ST. JOHN'S WORT ST. JOHN'S WORT MERCURIC CHLORIDE MERCURIC CATION RHODODENDRON AUREUM LEAF RHODODENDRON AUREUM LEAF TOXICODENDRON PUBESCENS LEAF TOXICODENDRON PUBESCENS LEAF SOLIDAGO VIRGAUREA FLOWERING TOP SOLIDAGO VIRGAUREA FLOWERING TOP THUJA OCCIDENTALIS LEAFY TWIG THUJA OCCIDENTALIS LEAFY TWIG WATER ALCOHOL SHARK SHARK""]",,,,2019-01-04,2019,0
20130531,"['Lisinopril Lisinopril LISINOPRIL LISINOPRIL ANHYDROUS SILICON DIOXIDE CALCIUM PHOSPHATE, DIBASIC, ANHYDROUS MAGNESIUM STEARATE MANNITOL STARCH, CORN FERRIC OXIDE RED GP112 Lisinopril Lisinopril LISINOPRIL LISINOPRIL ANHYDROUS SILICON DIOXIDE CALCIUM PHOSPHATE, DIBASIC, ANHYDROUS MAGNESIUM STEARATE MANNITOL STARCH, CORN GP113 Lisinopril Lisinopril LISINOPRIL LISINOPRIL ANHYDROUS SILICON DIOXIDE CALCIUM PHOSPHATE, DIBASIC, ANHYDROUS FD&C YELLOW NO. 6 MAGNESIUM STEARATE MANNITOL STARCH, CORN peach GP114 Lisinopril Lisinopril LISINOPRIL LISINOPRIL ANHYDROUS SILICON DIOXIDE CALCIUM PHOSPHATE, DIBASIC, ANHYDROUS FD&C BLUE NO. 2 FD&C RED NO. 40 MAGNESIUM STEARATE MANNITOL STARCH, CORN rose GP115']",None,,,,2013-05-31,2013,0
20180822,"['HEB Medicated Cornstarch Body Powder Menthol MENTHOL MENTHOL STARCH, CORN TRICALCIUM PHOSPHATE SODIUM BICARBONATE ZINC OXIDE SALICYLIC ACID ZINC STEARATE EUCALYPTUS OIL PEPPERMINT OIL']","['HEB Medicated Cornstarch Body Powder Menthol MENTHOL MENTHOL STARCH, CORN TRICALCIUM PHOSPHATE SODIUM BICARBONATE ZINC OXIDE SALICYLIC ACID ZINC STEARATE EUCALYPTUS OIL PEPPERMINT OIL']",['TOPICAL'],['HEB Medicated Cornstarch Body Powder'],['MENTHOL'],2018-08-22,2018,1
20140812,"['IT RADIANT CC IN MELTING FOUNDATION BE20 TITANIUM DIOXIDE, OCTINOXATE TITANIUM DIOXIDE TITANIUM DIOXIDE OCTINOXATE OCTINOXATE Water Phenyl Trimethicone']","['IT RADIANT CC IN MELTING FOUNDATION BE20 TITANIUM DIOXIDE, OCTINOXATE TITANIUM DIOXIDE TITANIUM DIOXIDE OCTINOXATE OCTINOXATE Water Phenyl Trimethicone']",,,,2014-08-12,2014,0
20190328,['Volcanic Pore Tightening Mask GLYCERIN WATER BUTYLENE GLYCOL GLYCERIN GLYCERIN'],['Volcanic Pore Tightening Mask GLYCERIN WATER BUTYLENE GLYCOL GLYCERIN GLYCERIN'],,,,2019-03-28,2019,0
